,payment_type,payment_installments,customer_city,price,product_category_name
30207,credit_card,2,salvador,22.9,pet_shop
30209,credit_card,1,porto alegre,49.0,moveis_decoracao
30210,credit_card,1,sao paulo,55.0,utilidades_domesticas
30213,credit_card,2,sao paulo,56.89,beleza_saude
30214,boleto,1,campinas,44.9,utilidades_domesticas
30215,credit_card,3,sao paulo,128.5,bebes
30216,credit_card,2,sao paulo,17.9,utilidades_domesticas
30218,credit_card,1,sao paulo,119.0,esporte_lazer
30219,credit_card,1,brasilia,79.9,artigos_de_natal
30220,credit_card,8,campinas,179.9,papelaria
30222,boleto,1,rio de janeiro,56.97,alimentos
30223,boleto,1,rio de janeiro,59.56,brinquedos
30226,credit_card,1,sao paulo,99.0,informatica_acessorios
30227,credit_card,2,sao paulo,149.99,beleza_saude
30228,credit_card,8,sao paulo,35.99,cama_mesa_banho
30230,credit_card,4,sao paulo,179.0,papelaria
30231,credit_card,10,sao paulo,271.0,perfumaria
30232,credit_card,3,brasilia,119.0,perfumaria
30233,credit_card,4,sao paulo,191.47,industria_comercio_e_negocios
30234,credit_card,2,sao paulo,77.8,brinquedos
30235,credit_card,10,sao paulo,123.9,moveis_sala
30236,credit_card,3,sao paulo,19.9,cama_mesa_banho
30237,credit_card,1,sao paulo,584.9,esporte_lazer
30238,credit_card,2,belo horizonte,49.9,ferramentas_jardim
30240,credit_card,1,sao paulo,29.99,telefonia
30241,credit_card,2,salvador,11.55,eletronicos
30242,credit_card,2,sao paulo,149.0,desconocida
30244,credit_card,4,sao paulo,31.9,beleza_saude
30246,credit_card,1,sao paulo,51.89,beleza_saude
30247,credit_card,1,sao paulo,120.0,esporte_lazer
30248,credit_card,1,rio de janeiro,29.0,relogios_presentes
30251,boleto,1,salvador,99.95,cine_foto
30252,boleto,1,brasilia,110.32,beleza_saude
30254,credit_card,3,brasilia,47.9,perfumaria
30255,credit_card,3,rio de janeiro,62.9,moveis_decoracao
30256,credit_card,1,sao paulo,24.9,beleza_saude
30258,credit_card,1,sao paulo,85.0,informatica_acessorios
30259,credit_card,1,rio de janeiro,74.9,fashion_bolsas_e_acessorios
30260,boleto,1,sao paulo,18.5,moveis_cozinha_area_de_servico_jantar_e_jardim
30261,credit_card,4,sao paulo,49.0,brinquedos
30262,credit_card,1,guarulhos,80.0,cama_mesa_banho
30263,credit_card,1,belo horizonte,97.9,moveis_decoracao
30264,credit_card,1,sao paulo,369.0,audio
30265,credit_card,4,salvador,150.49,perfumaria
30266,credit_card,3,belo horizonte,59.9,cool_stuff
30267,credit_card,1,belo horizonte,26.9,brinquedos
30268,credit_card,7,rio de janeiro,109.9,beleza_saude
30269,credit_card,6,curitiba,369.0,relogios_presentes
30270,credit_card,1,rio de janeiro,34.0,bebidas
30271,credit_card,8,campinas,164.9,cool_stuff
30272,credit_card,1,sao paulo,32.9,moveis_decoracao
30273,credit_card,1,sao paulo,32.0,fashion_bolsas_e_acessorios
30274,credit_card,2,sao paulo,77.0,livros_importados
30276,credit_card,4,curitiba,2999.99,pcs
30277,credit_card,8,sao paulo,510.0,relogios_presentes
30278,credit_card,6,rio de janeiro,103.97,moveis_sala
30279,credit_card,4,salvador,279.99,desconocida
30280,credit_card,1,sao paulo,39.99,moveis_decoracao
30281,credit_card,2,campinas,49.9,papelaria
30282,credit_card,1,sao paulo,19.9,relogios_presentes
30283,boleto,1,rio de janeiro,197.5,informatica_acessorios
30284,boleto,1,sao paulo,49.0,fashion_bolsas_e_acessorios
30285,boleto,1,rio de janeiro,29.9,utilidades_domesticas
30286,credit_card,1,rio de janeiro,73.0,beleza_saude
30287,credit_card,2,rio de janeiro,108.9,moveis_cozinha_area_de_servico_jantar_e_jardim
30288,credit_card,2,sao paulo,104.0,industria_comercio_e_negocios
30289,credit_card,1,rio de janeiro,59.9,moveis_decoracao
30290,credit_card,9,sao paulo,83.36,cama_mesa_banho
30291,credit_card,1,rio de janeiro,72.94,eletroportateis
30292,credit_card,3,brasilia,64.0,desconocida
30293,boleto,1,sao paulo,129.0,cama_mesa_banho
30295,credit_card,4,rio de janeiro,27.12,livros_interesse_geral
30296,credit_card,3,sao paulo,179.49,automotivo
30297,credit_card,8,sao paulo,610.0,cool_stuff
30298,credit_card,2,sao paulo,109.97,moveis_sala
30299,credit_card,8,sao paulo,139.0,cama_mesa_banho
30301,credit_card,1,sao paulo,27.9,automotivo
30302,credit_card,1,sao paulo,34.9,climatizacao
30303,credit_card,1,belo horizonte,72.0,utilidades_domesticas
30304,credit_card,3,sao paulo,149.9,bebes
30305,credit_card,2,sao paulo,24.99,cama_mesa_banho
30306,credit_card,1,brasilia,19.89,eletronicos
30307,boleto,1,sao paulo,59.9,cama_mesa_banho
30308,boleto,1,curitiba,126.12,informatica_acessorios
30309,boleto,1,sao paulo,98.0,papelaria
30310,credit_card,1,sao paulo,96.0,relogios_presentes
30311,boleto,1,sao paulo,36.6,utilidades_domesticas
30312,credit_card,6,sao paulo,59.9,ferramentas_jardim
30313,credit_card,4,sao paulo,104.9,relogios_presentes
30314,credit_card,5,sao paulo,1649.89,informatica_acessorios
30315,credit_card,3,guarulhos,27.99,telefonia
30316,boleto,1,curitiba,18.8,utilidades_domesticas
30317,credit_card,1,sao paulo,18.99,telefonia
30319,credit_card,9,guarulhos,169.9,papelaria
30320,credit_card,1,sao paulo,219.0,malas_acessorios
30322,credit_card,5,guarulhos,38.9,informatica_acessorios
30323,boleto,1,rio de janeiro,38.9,moveis_decoracao
30328,credit_card,2,salvador,105.0,eletronicos
30329,credit_card,1,sao paulo,69.99,malas_acessorios
30332,credit_card,1,belo horizonte,60.0,beleza_saude
30333,credit_card,1,sao paulo,29.99,telefonia
30334,boleto,1,brasilia,10.5,eletrodomesticos
30335,credit_card,1,brasilia,58.86,telefonia
30336,boleto,1,rio de janeiro,49.0,relogios_presentes
30337,credit_card,3,sao paulo,37.9,automotivo
30339,boleto,1,rio de janeiro,187.2,eletrodomesticos
30340,credit_card,1,rio de janeiro,49.9,fashion_bolsas_e_acessorios
30341,credit_card,8,brasilia,49.99,cama_mesa_banho
30343,credit_card,3,sao paulo,242.5,perfumaria
30345,credit_card,5,sao paulo,50.0,bebes
30346,boleto,1,sao paulo,35.9,esporte_lazer
30348,credit_card,2,belo horizonte,19.9,fashion_bolsas_e_acessorios
30349,credit_card,1,brasilia,32.99,perfumaria
30350,credit_card,1,sao paulo,49.9,automotivo
30351,boleto,1,curitiba,110.0,cama_mesa_banho
30352,credit_card,1,porto alegre,65.9,moveis_decoracao
30353,credit_card,6,sao paulo,129.89,perfumaria
30354,credit_card,1,sao paulo,139.56,beleza_saude
30355,credit_card,3,rio de janeiro,139.99,moveis_escritorio
30356,credit_card,3,sao paulo,84.95,informatica_acessorios
30357,credit_card,7,rio de janeiro,109.9,malas_acessorios
30358,credit_card,8,sao paulo,76.5,cama_mesa_banho
30359,credit_card,1,sao paulo,74.99,esporte_lazer
30360,credit_card,1,guarulhos,58.67,cama_mesa_banho
30361,credit_card,1,brasilia,49.99,malas_acessorios
30362,credit_card,1,sao paulo,20.3,fashion_bolsas_e_acessorios
30363,credit_card,4,sao paulo,59.99,moveis_sala
30364,credit_card,1,guarulhos,249.0,informatica_acessorios
30365,credit_card,8,curitiba,60.0,beleza_saude
30368,credit_card,1,sao paulo,19.9,consoles_games
30369,credit_card,1,brasilia,84.89,informatica_acessorios
30370,credit_card,5,sao paulo,78.9,informatica_acessorios
30372,credit_card,4,curitiba,229.99,desconocida
30373,credit_card,1,rio de janeiro,34.9,climatizacao
30374,credit_card,1,rio de janeiro,129.99,cool_stuff
30375,credit_card,10,sao paulo,270.0,pet_shop
30376,boleto,1,sao paulo,23.9,papelaria
30377,boleto,1,sao paulo,17.9,utilidades_domesticas
30381,credit_card,1,porto alegre,149.99,brinquedos
30382,boleto,1,belo horizonte,29.9,construcao_ferramentas_ferramentas
30383,boleto,1,belo horizonte,33.0,utilidades_domesticas
30384,credit_card,8,sao paulo,379.9,perfumaria
30385,credit_card,1,sao paulo,65.0,cool_stuff
30386,credit_card,4,curitiba,27.8,utilidades_domesticas
30387,credit_card,5,campinas,115.0,livros_interesse_geral
30389,credit_card,3,sao paulo,129.9,pet_shop
30390,boleto,1,porto alegre,99.99,construcao_ferramentas_construcao
30392,credit_card,1,brasilia,68.9,telefonia
30393,boleto,1,sao paulo,65.0,automotivo
30394,boleto,1,sao paulo,72.9,beleza_saude
30395,credit_card,3,sao paulo,599.98,cama_mesa_banho
30396,credit_card,3,sao paulo,39.9,perfumaria
30397,credit_card,1,belo horizonte,44.9,ferramentas_jardim
30398,credit_card,3,belo horizonte,49.99,beleza_saude
30399,credit_card,5,rio de janeiro,169.0,construcao_ferramentas_construcao
30400,boleto,1,sao paulo,83.9,construcao_ferramentas_jardim
30401,credit_card,10,rio de janeiro,99.9,brinquedos
30402,credit_card,6,belo horizonte,109.9,utilidades_domesticas
30403,credit_card,2,sao paulo,125.0,esporte_lazer
30404,credit_card,2,sao paulo,29.9,beleza_saude
30406,credit_card,1,sao paulo,37.9,moveis_decoracao
30407,credit_card,1,sao paulo,57.9,perfumaria
30408,credit_card,7,sao paulo,119.6,moveis_escritorio
30409,credit_card,4,sao paulo,200.0,portateis_casa_forno_e_cafe
30410,credit_card,5,brasilia,79.99,cama_mesa_banho
30411,boleto,1,sao paulo,80.0,beleza_saude
30412,credit_card,2,rio de janeiro,28.9,instrumentos_musicais
30413,boleto,1,rio de janeiro,84.9,beleza_saude
30414,credit_card,2,belo horizonte,92.99,moveis_sala
30415,credit_card,2,sao paulo,49.9,fashion_bolsas_e_acessorios
30416,boleto,1,sao paulo,104.0,industria_comercio_e_negocios
30417,credit_card,4,belo horizonte,29.98,telefonia
30418,boleto,1,sao paulo,299.0,perfumaria
30419,boleto,1,porto alegre,27.99,telefonia
30420,boleto,1,sao paulo,49.0,moveis_decoracao
30422,credit_card,1,guarulhos,24.99,climatizacao
30423,credit_card,5,brasilia,64.99,beleza_saude
30424,credit_card,7,brasilia,219.9,esporte_lazer
30425,boleto,1,sao paulo,34.99,bebes
30426,credit_card,1,brasilia,160.0,esporte_lazer
30427,boleto,1,sao paulo,135.0,sinalizacao_e_seguranca
30428,credit_card,3,belo horizonte,39.9,cama_mesa_banho
30429,credit_card,1,rio de janeiro,135.9,eletronicos
30430,credit_card,1,sao paulo,88.99,desconocida
30431,boleto,1,rio de janeiro,35.9,brinquedos
30432,credit_card,5,porto alegre,119.9,cine_foto
30433,credit_card,1,sao paulo,54.9,cool_stuff
30434,credit_card,7,rio de janeiro,123.9,beleza_saude
30435,credit_card,4,salvador,79.99,perfumaria
30436,credit_card,3,salvador,399.9,bebes
30437,credit_card,2,sao paulo,69.0,fashion_bolsas_e_acessorios
30438,credit_card,4,sao paulo,36.9,automotivo
30439,debit_card,1,sao paulo,190.83,relogios_presentes
30440,boleto,1,sao paulo,129.9,papelaria
30441,credit_card,1,curitiba,42.99,brinquedos
30442,credit_card,2,belo horizonte,125.9,papelaria
30443,credit_card,2,guarulhos,15.9,cama_mesa_banho
30444,credit_card,1,rio de janeiro,395.65,beleza_saude
30445,credit_card,1,brasilia,99.9,moveis_decoracao
30446,credit_card,1,campinas,38.5,moveis_decoracao
30447,credit_card,1,sao paulo,24.9,beleza_saude
30448,credit_card,8,sao paulo,144.98,utilidades_domesticas
30449,boleto,1,sao paulo,35.12,brinquedos
30450,credit_card,4,sao paulo,399.9,bebes
30451,credit_card,8,sao paulo,69.0,cama_mesa_banho
30452,credit_card,6,sao paulo,1149.65,beleza_saude
30453,boleto,1,curitiba,45.0,utilidades_domesticas
30454,boleto,1,porto alegre,59.9,moveis_decoracao
30455,credit_card,1,porto alegre,369.9,brinquedos
30456,credit_card,1,sao paulo,18.99,telefonia
30457,credit_card,3,sao paulo,89.99,brinquedos
30458,credit_card,8,sao paulo,69.9,moveis_decoracao
30459,credit_card,10,sao paulo,519.9,livros_interesse_geral
30460,credit_card,2,rio de janeiro,24.99,bebes
30461,credit_card,5,rio de janeiro,83.9,moveis_decoracao
30462,boleto,1,campinas,25.99,cama_mesa_banho
30463,credit_card,3,sao paulo,99.9,relogios_presentes
30464,credit_card,6,rio de janeiro,185.0,moveis_decoracao
30465,credit_card,1,belo horizonte,14.0,ferramentas_jardim
30466,credit_card,10,sao paulo,89.9,cool_stuff
30467,credit_card,1,rio de janeiro,32.64,pet_shop
30468,credit_card,1,rio de janeiro,59.9,cama_mesa_banho
30469,boleto,1,curitiba,34.9,brinquedos
30470,boleto,1,belo horizonte,49.9,ferramentas_jardim
30472,credit_card,3,brasilia,229.9,esporte_lazer
30473,boleto,1,belo horizonte,120.0,ferramentas_jardim
30474,boleto,1,sao paulo,24.75,moveis_decoracao
30475,credit_card,2,belo horizonte,11.99,telefonia
30476,credit_card,1,campinas,54.99,beleza_saude
30477,credit_card,3,sao paulo,44.9,cama_mesa_banho
30478,credit_card,1,porto alegre,13.99,perfumaria
30479,boleto,1,sao paulo,117.8,perfumaria
30480,credit_card,2,campinas,14.99,informatica_acessorios
30481,credit_card,2,sao paulo,92.0,cama_mesa_banho
30482,credit_card,10,sao paulo,109.9,cama_mesa_banho
30483,credit_card,1,sao paulo,299.0,moveis_decoracao
30484,credit_card,2,sao paulo,219.99,beleza_saude
30485,boleto,1,curitiba,59.9,pet_shop
30486,credit_card,2,brasilia,109.99,relogios_presentes
30487,credit_card,1,rio de janeiro,155.7,automotivo
30488,credit_card,2,brasilia,49.9,fashion_bolsas_e_acessorios
30489,voucher,1,sao paulo,39.99,perfumaria
30490,credit_card,3,belo horizonte,19.2,eletrodomesticos
30491,boleto,1,sao paulo,59.9,ferramentas_jardim
30492,credit_card,1,sao paulo,43.0,esporte_lazer
30493,credit_card,1,sao paulo,59.99,cama_mesa_banho
30495,credit_card,1,belo horizonte,39.9,eletronicos
30496,credit_card,5,salvador,49.9,moveis_decoracao
30497,voucher,1,porto alegre,58.5,brinquedos
30498,credit_card,10,rio de janeiro,179.99,moveis_sala
30499,credit_card,1,sao paulo,45.5,utilidades_domesticas
30500,credit_card,8,sao paulo,400.0,cool_stuff
30501,boleto,1,porto alegre,40.0,automotivo
30502,credit_card,3,sao paulo,176.99,cool_stuff
30503,credit_card,1,belo horizonte,76.11,cama_mesa_banho
30504,credit_card,2,rio de janeiro,99.9,brinquedos
30505,credit_card,3,rio de janeiro,145.99,automotivo
30506,credit_card,1,sao paulo,69.9,eletronicos
30507,debit_card,1,sao paulo,28.9,bebidas
30508,credit_card,1,rio de janeiro,49.0,ferramentas_jardim
30509,credit_card,2,belo horizonte,27.9,informatica_acessorios
30510,credit_card,3,sao paulo,161.7,eletrodomesticos
30511,voucher,1,belo horizonte,27.3,fashion_bolsas_e_acessorios
30512,credit_card,2,brasilia,79.9,consoles_games
30513,boleto,1,rio de janeiro,24.5,consoles_games
30514,credit_card,5,sao paulo,99.9,utilidades_domesticas
30515,credit_card,1,sao paulo,36.9,cama_mesa_banho
30516,credit_card,3,sao paulo,158.4,cool_stuff
30517,credit_card,5,rio de janeiro,35.99,moveis_cozinha_area_de_servico_jantar_e_jardim
30518,credit_card,3,rio de janeiro,86.9,cama_mesa_banho
30519,boleto,1,sao paulo,115.0,livros_interesse_geral
30520,credit_card,3,rio de janeiro,129.0,moveis_decoracao
30521,credit_card,3,guarulhos,19.99,informatica_acessorios
30522,boleto,1,brasilia,34.9,brinquedos
30523,credit_card,3,rio de janeiro,107.99,cama_mesa_banho
30524,credit_card,5,belo horizonte,94.9,pet_shop
30525,credit_card,1,rio de janeiro,84.99,perfumaria
30526,credit_card,1,rio de janeiro,42.97,construcao_ferramentas_construcao
30527,boleto,1,sao paulo,259.9,cama_mesa_banho
30528,credit_card,4,belo horizonte,73.35,moveis_decoracao
30529,credit_card,1,salvador,51.9,automotivo
30530,credit_card,3,belo horizonte,132.9,cool_stuff
30531,credit_card,2,belo horizonte,13.65,eletronicos
30532,credit_card,10,sao paulo,449.0,ferramentas_jardim
30533,credit_card,10,belo horizonte,559.0,automotivo
30534,credit_card,2,sao paulo,45.9,cama_mesa_banho
30535,credit_card,8,sao paulo,349.9,perfumaria
30536,credit_card,1,sao paulo,59.0,brinquedos
30537,boleto,1,campinas,19.49,esporte_lazer
30538,boleto,1,sao paulo,78.99,cama_mesa_banho
30539,credit_card,2,rio de janeiro,75.0,moveis_decoracao
30540,credit_card,2,salvador,29.9,pet_shop
30542,credit_card,10,sao paulo,222.0,relogios_presentes
30543,credit_card,1,brasilia,19.55,automotivo
30545,credit_card,1,sao paulo,43.9,papelaria
30546,credit_card,2,curitiba,127.42,informatica_acessorios
30547,debit_card,1,sao paulo,155.97,relogios_presentes
30548,credit_card,1,sao paulo,46.9,instrumentos_musicais
30549,credit_card,2,belo horizonte,28.9,cama_mesa_banho
30550,credit_card,2,guarulhos,89.9,brinquedos
30551,credit_card,1,sao paulo,35.0,cool_stuff
30552,boleto,1,sao paulo,9.9,perfumaria
30554,credit_card,3,rio de janeiro,242.0,esporte_lazer
30555,credit_card,4,guarulhos,109.9,relogios_presentes
30556,credit_card,1,sao paulo,6.0,bebidas
30557,credit_card,5,sao paulo,149.9,fashion_bolsas_e_acessorios
30558,credit_card,1,campinas,44.9,utilidades_domesticas
30559,credit_card,1,rio de janeiro,42.0,eletronicos
30560,credit_card,2,sao paulo,15.9,informatica_acessorios
30561,debit_card,1,salvador,110.32,beleza_saude
30562,credit_card,4,sao paulo,179.9,relogios_presentes
30563,credit_card,3,sao paulo,49.99,cama_mesa_banho
30574,credit_card,8,belo horizonte,37.49,beleza_saude
30576,credit_card,10,rio de janeiro,179.49,automotivo
30577,boleto,1,curitiba,28.99,cama_mesa_banho
30578,boleto,1,rio de janeiro,53.9,ferramentas_jardim
30579,credit_card,1,guarulhos,19.9,consoles_games
30580,credit_card,1,brasilia,55.0,relogios_presentes
30581,boleto,1,belo horizonte,199.0,beleza_saude
30582,credit_card,1,sao paulo,25.9,cama_mesa_banho
30583,credit_card,1,porto alegre,134.9,cama_mesa_banho
30584,credit_card,5,sao paulo,195.0,cama_mesa_banho
30585,credit_card,1,sao paulo,29.99,beleza_saude
30586,credit_card,2,brasilia,52.99,beleza_saude
30587,credit_card,1,sao paulo,12.97,eletronicos
30588,debit_card,1,salvador,29.99,telefonia
30589,credit_card,3,curitiba,55.13,esporte_lazer
30590,credit_card,1,campinas,249.9,cool_stuff
30591,boleto,1,porto alegre,29.99,fashion_bolsas_e_acessorios
30592,credit_card,1,sao paulo,14.99,telefonia
30596,credit_card,1,sao paulo,44.99,cool_stuff
30597,credit_card,6,sao paulo,24.99,informatica_acessorios
30599,boleto,1,sao paulo,119.97,moveis_escritorio
30600,boleto,1,sao paulo,106.8,brinquedos
30601,credit_card,1,sao paulo,99.0,informatica_acessorios
30602,credit_card,2,sao paulo,94.9,bebes
30603,credit_card,1,brasilia,118.0,construcao_ferramentas_jardim
30604,credit_card,6,rio de janeiro,299.0,moveis_decoracao
30605,credit_card,5,campinas,199.9,malas_acessorios
30606,boleto,1,brasilia,89.0,eletroportateis
30607,credit_card,2,sao paulo,75.0,moveis_decoracao
30608,credit_card,3,belo horizonte,44.9,cama_mesa_banho
30609,credit_card,1,rio de janeiro,79.99,cama_mesa_banho
30610,credit_card,3,belo horizonte,19.9,cama_mesa_banho
30611,credit_card,3,rio de janeiro,38.25,brinquedos
30612,boleto,1,sao paulo,69.2,cama_mesa_banho
30613,boleto,1,rio de janeiro,45.0,beleza_saude
30614,credit_card,2,sao paulo,14.99,moveis_decoracao
30615,credit_card,2,belo horizonte,139.0,consoles_games
30616,credit_card,2,belo horizonte,59.0,bebes
30618,credit_card,3,rio de janeiro,44.99,ferramentas_jardim
30619,credit_card,1,rio de janeiro,479.9,brinquedos
30620,credit_card,3,brasilia,99.9,brinquedos
30621,credit_card,6,rio de janeiro,138.0,utilidades_domesticas
30622,boleto,1,sao paulo,503.34,beleza_saude
30623,credit_card,1,sao paulo,29.99,telefonia
30624,credit_card,10,sao paulo,127.0,livros_tecnicos
30625,credit_card,4,sao paulo,35.0,cool_stuff
30626,credit_card,2,brasilia,56.99,perfumaria
30627,credit_card,1,rio de janeiro,134.9,bebes
30628,boleto,1,rio de janeiro,23.9,perfumaria
30629,credit_card,3,sao paulo,49.9,fashion_bolsas_e_acessorios
30630,credit_card,3,sao paulo,219.9,perfumaria
30631,credit_card,1,guarulhos,149.0,informatica_acessorios
30632,credit_card,3,guarulhos,129.07,beleza_saude
30633,credit_card,5,rio de janeiro,118.7,perfumaria
30634,credit_card,1,sao paulo,33.49,beleza_saude
30635,credit_card,3,rio de janeiro,259.77,desconocida
30636,credit_card,2,sao paulo,72.9,moveis_decoracao
30637,voucher,1,sao paulo,108.9,livros_interesse_geral
30638,credit_card,2,campinas,99.9,cama_mesa_banho
